Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Categoria,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
23414,82YU012QAR,"Notebook Lenovo V15 G4 AMD Ryzen 3 -7320U 2.40Ghz (up to 4.10Ghz) -15.6"" FHD -512Gb ssd m.2 -16Gb ddr5 (no upgradable) -card reader -wifi + bt 5.0 -wcam 720p -38w battery 3cel-Arctic Grey -Graphics AMD Radeon? 610M Graphics -FreeDos",Notebooks y Netbooks,Lenovo,Si,554.31,4,665.17,110.86,20.0
23634,82YU012PAR,"Notebook Lenovo V15 G4 AMN AMD Ryzen 5 -7520U 2.0Ghz (4.3GHz) -15.6"" FHD -512Gb ssd m.2 -16gb ddr5 (no update) -wifi 6 + bt 5.2 -wcam 720p -38wh battery -artic grey -Graphics AMD Radeon? -FreeDos",Notebooks y Netbooks,Lenovo,Si,619.10,4,742.92,123.82,20.0
24355,OLLA0001,Olla electrica a presion -6 lts -1000W -220V -display digital -acero inoxidable -anti adherente -gray -Cuk by Gadnic Hd100 (OLLA0001),Bazar y Hogar,Gadnic,Si,94.31,4,113.17,18.86,20.0
23901,SOP00025,Organizador de cables adhesivo -formato rack -5 cables -5mm -silicona -Gadnic (SOP00025),Accesorios,Gadnic,Si,2.88,1,5.76,2.88,100.0
23910,SOP00053,Organizador de cables adhesivo -set x10 -plastico -Gadnic Sp-53 (SOP00053),Accesorios,Gadnic,Si,3.98,1,7.96,3.98,100.0
24555,SHRACK02,Organizador de zapatos -9 niveles -28 pares -cubre polyester antihumedad -Gadnic (SHRACK02),Bazar y Hogar,Gadnic,Si,20.85,3,29.19,8.34,40.0
22625,PC AMRAMA AM4,PC ARMADA -AM4 -AMD Ryzen 3 4100 -3.8ghz + MSI A520M-A PRO + DDR4 8gb + ssd 240 + gab con fuente,PCs Armadas / AIOs,Generica,Si,218.35,4,262.02,43.67,20.0
22626,PC ARMADA INTEL,PC ARMADA -Intel Pentium Gold G6405 -4.1GHz + Gigabyte H610M K DDR4 + ddr4 8GB + ssd 256Gb + gab kit con fuente,PCs Armadas / AIOs,Generica,Si,253.32,4,303.98,50.66,20.0
22919,PC ARMADA GAMER-02,PC ARMADA GAMER -AMD Ryzen 5 5500 -3.6ghz (up to 4.0ghz) + Asus Prime A520M-K/CSM + DDR4 16gb + Nvidia GeForce RTX? 4070 + ssd 1Tb m.2 + gab con fuente,PCs Armadas / AIOs,Generica,No,1128.92,4,1354.70,225.78,20.0
22918,PC ARMADA GAMER-01,PC ARMADA GAMER -Intel Core i7-14700 + Asus PRIME H610M-K D4 + ddr4 32GB + Nvidia GeForce RTX 4070 + SSD 2 Tb + gab con fuente,PCs Armadas / AIOs,Generica,No,1759.57,4,2111.48,351.91,20.0
24069,8C1V5LT,PC HP Pro SFF 280 G9 -Intel Core i3-13100 -up to 4.5 GHz -Chipset Intel® H670 -8GB RAM DDR4-3200 MHz -SSD 512 GB PCIe® NVMe? M.2 -SFF (Small Form Factor) -FreeDos -black,PCs Armadas / AIOs,Hewlett Packard,Si,435.20,4,522.24,87.04,20.0
24085,GLII-PANT-COLG,"Pantalla Led Colgante -HD 720p -animaciones gráficas, fuentes, emoticones y multiefectos -funcion reloj -cable usb 4.5 m -32 x 32 cm -Gliivo (GLII-PANT-COLG)",Accesorios y Gadgets Geeks,Gliivo,Si,53.29,4,63.95,10.66,20.0
23958,KPP-696-630670,Parlante 1.0 -20w -bluetooth 5.3 -usb/sd/3.5mm/fm -luz led -bat. recargable 1200mAh -TWS -black -Kolke Xboom (KPP-696 630670),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,21.50,3,30.10,8.60,40.0
23957,KPM-695 630669,Parlante 1.0 -30w -bluetooth 5.1 -usb/sd/3.5mm/fm -luz led -bat. recargable 1200mAh -TWS -black -Kolke Kboom (KPM-695 630669),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,13.00,2,21.58,8.58,66.0
24460,KPB-702 630687,Parlante 1.0 -550w -8? x 2 -bluetooth 5.0 -usb/microSD/audio 3.5mm/mic 6.35mm/fm -luz led rgb -bat. recargable 2400mAh -karaoke c/mic -TWS -black -Kolke Vibes (KPB-702 630687),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,68.75,4,82.50,13.75,20.0
20816,KPM-448 V2 628595,Parlante 1.0 -5w -bluetooth 5.0 -usb/sd/3.5mm -luz led -bat. 1200mAh -black -Kolke Alley (KPM-448 V2 628595),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,10.47,2,17.38,6.91,66.0
23993,NM-DREAM,Parlante 1.0 -bluetooth/usb/sd/3.5mm/fm -bat. recargable -6 en 1 lampara led rgb / cargador Qi / reloj / alarma / parlante BT / radio fm -white -Netmak Velador 6 en 1 (NM-DREAM),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,16.20,3,22.68,6.48,40.0
20851,NM-FLOW,Parlante 1.0 portable -10w -bluetooth 5.0 -usb/card reader/fm -manos libres -tws -c/cable microUSB -black -Netmak (NM-FLOW),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,19.00,3,26.60,7.60,40.0
20852,NM-FLOW-B,Parlante 1.0 portable -10w -bluetooth 5.0 -usb/card reader/fm -manos libres -tws -c/cable microUSB -blue -Netmak (NM-FLOW-B),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,19.32,3,27.05,7.73,40.0
24098,NM-FLOW-C,Parlante 1.0 portable -10w -bluetooth 5.0 -usb/card reader/fm -manos libres -tws -c/cable microUSB -camuflado -Netmak (NM-FLOW-C),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,16.19,3,22.67,6.48,40.0
20854,NM-FLOW-S,Parlante 1.0 portable -10w -bluetooth 5.0 -usb/card reader/fm -manos libres -tws -c/cable microUSB -grey -Netmak (NM-FLOW-S),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,19.32,3,27.05,7.73,40.0
23597,NM-FLOW-P,Parlante 1.0 portable -10w -bluetooth 5.0 -usb/card reader/fm -manos libres -tws -c/cable microUSB -pink -Netmak (NM-FLOW-P),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,17.40,3,24.36,6.96,40.0
20853,NM-FLOW-R,Parlante 1.0 portable -10w -bluetooth 5.0 -usb/card reader/fm -manos libres -tws -c/cable microUSB -red -Netmak (NM-FLOW-R),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,19.32,3,27.05,7.73,40.0
22381,NM-FLAMA,Parlante 1.0 portable -10w -bluetooth/usb/fm/aux/mic/card reader -karaoke -bat litio 1500mAh -iluminacion led RGB c/efecto Flama -TWS -black -Netmak (NM-FLAMA),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,15.00,3,21.00,6.00,40.0
23065,NM-SYNPHONY,Parlante 1.0 portable -30w -bluetooth/usb/aux/entrada optica -barra de sonido -c/control remoto -c/cable auxiliar + optico -black -Netmak (NM-SYNPHONY),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,68.86,4,82.63,13.77,20.0
23685,KPM-688 630611,Parlante 1.0 portable -40w -bluetooth 5.3/card reader/usb/fm/aux 3.5mm -luces led RGB -bat. recargable 3600mAh 3.7V -manos libres -TWS -black -Kolke Boombox (KPM-688 630611),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,41.07,4,49.28,8.21,20.0
22954,31730045400,Parlante 1.0 portable -4w -bluetooth 5.1 + 3.5mm -barra de sonido -luces led RGB -black -Genius SoundBar 200BT (31730045400),Parlantes Portables Moviles/Columnas/Monovolumen,Genius,Si,25.98,3,36.37,10.39,40.0
23744,31730052400,Parlante 1.0 portable -5w -bluetooth 5.3/aux 3.5mm -bat. recargable 1200mAh -c/microfono -black -Genius SP-915BT (31730052400),Parlantes Portables Moviles/Columnas/Monovolumen,Genius,Si,14.22,3,19.91,5.69,40.0
23742,31730052402,Parlante 1.0 portable -5w -bluetooth 5.3/aux 3.5mm -bat. recargable 1200mAh -c/microfono -blue -Genius SP-915BT (31730052402),Parlantes Portables Moviles/Columnas/Monovolumen,Genius,Si,13.24,2,21.98,8.74,66.0
23741,31730052401,Parlante 1.0 portable -5w -bluetooth 5.3/aux 3.5mm -bat. recargable 1200mAh -c/microfono -grey -Genius SP-915BT (31730052401),Parlantes Portables Moviles/Columnas/Monovolumen,Genius,Si,13.24,2,21.98,8.74,66.0
23073,KPP-697 630677,Parlante 1.0 portable -5w -bluetooth/sd/aux -TWS -bat. recargable 1800mAh -resistente al agua IPX5 -black -Kolke JoyBox (KPP-697 630677),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,16.86,3,23.60,6.74,40.0
23736,KPP-697 630678,Parlante 1.0 portable -5w -bluetooth/sd/aux -TWS -bat. recargable 1800mAh -resistente al agua IPX5 -blue -Kolke JoyBox (KPP-697 630678),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,16.86,3,23.60,6.74,40.0
23737,KPP-697 630679,Parlante 1.0 portable -5w -bluetooth/sd/aux -TWS -bat. recargable 1800mAh -resistente al agua IPX5 -red -Kolke JoyBox (KPP-697 630679),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,16.86,3,23.60,6.74,40.0
23997,NM-MOLLY,Parlante 1.0 portable -5w -bluetooth/usb/aux 3.5mm/card reader -karaoke -c/2 microfonos -bat. recargable 800mAh -iluminacion led RGB -white -Netmak Mini parlante karaoke (NM-MOLLY),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,11.11,2,18.44,7.33,66.0
23992,NM-BUDDY,Parlante 1.0 portable -5w -bluetooth/usb/aux 3.5mm/card reader -karaoke -c/microfono -bat. recargable 800mAh -iluminacion led RGB -beige -Netmak Mini parlante karaoke (NM-BUDDY),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,10.24,2,17.00,6.76,66.0
23643,KPM-682 630584,Parlante 1.0 portable -60w -bluetooth/card reader/usb/fm/aux -luces led RGB -bat rec 7.4v 2500mAh -TWS -black -Kolke Beatbox (KPM-682 630584),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,70.37,4,84.44,14.07,20.0
23062,NM-FANTASY,Parlante 1.0 portable -60w -bluetooth/card reader/usb/fm/aux -luces led RGB FLAMA -bat rec 7.4v 4000mAh -TWS -dock p/smartphone -black -Netmak (NM-FANTASY),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,170.27,4,204.32,34.05,20.0
23489,KPP-437 630298,Parlante 1.0 portable -6w -bluetooth 5.0 -usb/sd/fm -bat. 400mAh -pink -Kolke Fit (KPP-437 630298),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,13.78,3,19.29,5.51,40.0
23711,984-001888,Parlante 1.0 portable -8.5W -bluetooth 5.2 -40 mts -bat. litio recargable 2100mAh -14hs de reproducción -waterproof ip67 -sonido 360° -modo outdoor/podcast/double up -black -Logitech (Ultimate Ears) Wonderboom 4 (984-001888),Parlantes Portables Moviles/Columnas/Monovolumen,Logitech,Si,77.66,4,93.19,15.53,20.0
23712,984-001889,Parlante 1.0 portable -8.5W -bluetooth 5.2 -40 mts -bat. litio recargable 2100mAh -14hs de reproducción -waterproof ip67 -sonido 360° -modo outdoor/podcast/double up -blue -Logitech (Ultimate Ears) Wonderboom 4 (984-001889),Parlantes Portables Moviles/Columnas/Monovolumen,Logitech,Si,77.66,4,93.19,15.53,20.0
23713,984-001891,Parlante 1.0 portable -8.5W -bluetooth 5.2 -40 mts -bat. litio recargable 2100mAh -14hs de reproducción -waterproof ip67 -sonido 360° -modo outdoor/podcast/double up -joyous bright -Logitech (Ultimate Ears) Wonderboom 4 (984-001891),Parlantes Portables Moviles/Columnas/Monovolumen,Logitech,Si,77.66,4,93.19,15.53,20.0
15652,NG-P78RS,Parlante 1.0 portable -c/microfono -3w -bluetooth -resistente al agua -manos libres -bat litio -pink -Noganet (NG-P78),Parlantes Portables Moviles/Columnas/Monovolumen,Noganet,Si,6.51,2,10.81,4.30,66.0
13805,NGS-025PL,Parlante 1.0 portable -c/microfono -3w -miniusb -mp3 -bluetooth -silver -Noganet (NGS-025),Parlantes Portables Moviles/Columnas/Monovolumen,Noganet,Si,8.41,2,13.96,5.55,66.0
24654,NM-BUMBOX,"Parlante 1.0 portable 10W -3""X2 -bluetooth 5.3 -usb/fm/aux -luces led RGB c/efectos -bat. recargable 1500Mah. -black -Netmak (NM-BUMBOX)",Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,28.71,3,40.19,11.48,40.0
23490,KPP-678 630541,Parlante 1.0 portable 15W -bluetooth 5.3 -conexión usb/sd/aux 3.5mm -bat. recargable 1200mAh -manos libres -TWS -radio fm -black -Kolke Arrow (KPP-678 630541),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,22.36,3,31.30,8.94,40.0
24647,NM-MUV,Parlante 1.0 portable 5W -bluetooth 5.3 -usb/fm-luces led RGB c/efectos -bat. recargable 1200Mah. -black -Netmak (NM-MUV),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,12.04,2,19.99,7.95,66.0
24648,NM-MUV-B,Parlante 1.0 portable 5W -bluetooth 5.3 -usb/fm-luces led RGB c/efectos -bat. recargable 1200Mah. -blue -Netmak (NM-MUV-B),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,12.04,2,19.99,7.95,66.0
24649,NM-MUV-G,Parlante 1.0 portable 5W -bluetooth 5.3 -usb/fm-luces led RGB c/efectos -bat. recargable 1200Mah. -grey -Netmak (NM-MUV-G),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,12.04,2,19.99,7.95,66.0
24650,NM-MUV-P,Parlante 1.0 portable 5W -bluetooth 5.3 -usb/fm-luces led RGB c/efectos -bat. recargable 1200Mah. -pink -Netmak (NM-MUV-P),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,12.04,2,19.99,7.95,66.0
24651,NM-MUV-R,Parlante 1.0 portable 5W -bluetooth 5.3 -usb/fm-luces led RGB c/efectos -bat. recargable 1200Mah. -red -Netmak (NM-MUV-R),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,12.04,2,19.99,7.95,66.0
24630,NM-BRAVO,Parlante 1.0 portable 5W -bluetooth 5.3 -usb/fm/aux -luces led RGB c/efectos -bat. recargable 1200Mah. -black -Netmak (NM-BRAVO),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,13.89,3,19.45,5.56,40.0
23507,NM-DRAKE,"Parlante 1.0 portable 5w -bluetooth 5.3 -woofer 3"" -luces led -bat. recargable 500mAh -plug 5.5mm -black -Netmak (NM-DRAKE)",Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,6.23,1,12.46,6.23,100.0
23503,NM-ALPHA,Parlante 1.0 portable astronauta -3w -bluetooth 5.0 -luces led audiorítmicas -bat. recargable 1200mAh -white -Netmak (NM-ALPHA),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,17.40,3,24.36,6.96,40.0
22811,SPYDER,Parlante 2.0 -20w -bluetooth -3.5mm/aux -acabado en madera -black -Noganet (SPYDER),Parlantes PC y Sistemas de Audio,Noganet,Si,51.98,4,62.38,10.40,20.0
23469,31730042402,"Parlante 2.0 -3w (1,5 W x2) -plug 3.5mm -blue -Genius SP-U125 (31730042402)",Parlantes PC y Sistemas de Audio,Genius,Si,10.07,2,16.72,6.65,66.0
24521,31730046400,Parlante 2.0 -4w -bluetooth 5.0 + aux 3.5mm -usb 5V -control de volumen -madera -black/grey -Genius SP-HF385BT (31730046400),Parlantes PC y Sistemas de Audio,Genius,Si,20.04,3,28.06,8.02,40.0
24106,NM-N10,Parlante 2.0 3W x 2 -gamer -usb + 3.5mm -retroiluminacion rgb -black -Netmak (NM-N10),Parlantes PC y Sistemas de Audio,Netmak,Si,12.09,2,20.07,7.98,66.0
19184,NM-TRUENO-W,Parlante 2.1 5+3w -gamer -usb -retroiluminado -black/white -Netmak High Definition Trueno (NM-TRUENO-W),Parlantes PC y Sistemas de Audio,Netmak,Si,12.51,2,20.77,8.26,66.0
19964,31730028400,Parlantes 2.0 -3w -plug 3.5mm  -usb (alimentacion) -control de volumen -brown/wood -Genius SP-HF280 (31730028400),Parlantes PC y Sistemas de Audio,Genius,Si,10.06,2,16.70,6.64,66.0
19962,31730027400,Parlantes 2.0 -3w -plug 3.5mm -usb (alimentacion) -control de volumen -black/grey -Genius SP-Q160 (31730027400),Parlantes PC y Sistemas de Audio,Genius,Si,8.80,2,14.61,5.81,66.0
23693,31730042403,Parlantes 2.0 -3w -plug 3.5mm -usb 2.0 (alimentación) -control de volumen -grey -Genius SP-U125 (31730042403),Parlantes PC y Sistemas de Audio,Genius,Si,8.87,2,14.72,5.85,66.0
20133,31730029401,Parlantes 2.0 -6w -plug 3.5mm -usb (alimentacion) -control de volumen -black -Genius SP-HF180 (31730029401),Parlantes PC y Sistemas de Audio,Genius,Si,9.37,2,15.55,6.18,66.0
19963,31730029400,Parlantes 2.0 -6w -plug 3.5mm -usb (alimentacion) -control de volumen -brown/wood -Genius SP-HF180 (31730029400),Parlantes PC y Sistemas de Audio,Genius,Si,9.37,2,15.55,6.18,66.0
20803,31730026402,Parlantes 2.0 -6w -usb -black/orange -Genius SP-Q180 (31730026402),Parlantes PC y Sistemas de Audio,Genius,Si,9.53,2,15.82,6.29,66.0
22935,31730042400,Parlantes 2.0 portables -3w -mp3/pc -3.5mm + usb (powered) -black -Genius SP-U125 (31730042400),Parlantes PC y Sistemas de Audio,Genius,Si,8.88,2,14.74,5.86,66.0
24348,PAVELE15,Pava electrica -1.7lts -2000W -c/medidor -acero inoxidable -diseño retro -red -Gadnic Donlim (PAVELE15),Electrodomesticos,Gadnic,Si,35.30,4,42.36,7.06,20.0
24444,PATO0001,Peluche de Pato -baila/canta/graba y repite -retroiluminado -bat. recargable -Gadnic (PATO0001),Jugueteria,Gadnic,Si,20.42,3,28.59,8.17,40.0
21762,DTX/128GB,Pen Drive 128Gb -usb 3.2 Gen 1 -black/yellow -Kingston DataTraveler Exodia (DTX/128GB),Pen Drive,Kingston,Si,10.47,2,17.38,6.91,66.0
21744,DTX/64GB,Pen Drive 64Gb -usb 3.2 Gen 1 -black/blue -Kingston DataTraveler Exodia (DTX/64GB),Pen Drive,Kingston,Si,6.16,1,12.32,6.16,100.0
22405,DTXM/64GB,Pen Drive 64Gb -usb 3.2 Gen 1 -black/blue -Kingston DataTraveler Exodia M (DTXM/64GB),Pen Drive,Kingston,Si,5.89,1,11.78,5.89,100.0
24615,COCINA04,Picadora Manual de Verduras -4 Modos -white/green -Gadnic (COCINA04),Bazar y Hogar,Gadnic,Si,10.91,2,18.11,7.20,66.0
22748,PNAK-LR41-BMX,Pila Alcalina Botón -LR41 (192) -1.5v -10 unidades -Maxell (PNAK-LR41-BMX),Pilas y Cargadores de Pilas,Maxell,Si,2.95,1,5.90,2.95,100.0
22922,PNAK-LR44-BMX,Pila Alcalina Botón -LR44 (A76) -1.5v -10 unidades -Maxell (PNAK-LR44-BMX),Pilas y Cargadores de Pilas,Maxell,Si,3.01,1,6.02,3.01,100.0
24091,PRLI?AAAUSB?BVN,"Pila Recargable Litio Ion con Cargador Type?C ?AAA 1,5v 400mAh ?Con teton ?Blister x 2 ?Cable Incluido ? Vinnic (PRLI?AAAUSB?BVN)",Pilas y Cargadores de Pilas,Vinnic,Si,10.35,2,17.18,6.83,66.0
22993,PNAK-23A-BBB,Pila alcalina 23A -12v -5 unidades -Vinnic (PNAK-23A-BBB),Pilas y Cargadores de Pilas,Vinnic,Si,2.58,1,5.16,2.58,100.0
17475,PNAK-27A-BBB X 5,Pila alcalina 27A -5 unidades -12 volt -Vinnic (PNAK-27A-BBB),Pilas y Cargadores de Pilas,Vinnic,Si,2.58,1,5.16,2.58,100.0
18478,PNAK-AA-SPB2,Pila alcalina AA -2 unidades -en film/sin blister -Probattery (PNAK-AA-SPB2),Pilas y Cargadores de Pilas,Probattery,Si,0.45,1,0.90,0.45,100.0
12967,PNAK-AA-BLX4,Pila alcalina AA -4 unidades -Probattery (PNAK-AA-BLX4),Pilas y Cargadores de Pilas,Probattery,Si,1.91,1,3.82,1.91,100.0
12966,PNAK-AAA-BLX2,Pila alcalina AAA -2 unidades -Probattery (PNAK-AAA-BLX2),Pilas y Cargadores de Pilas,Probattery,Si,0.85,1,1.70,0.85,100.0
18477,PNAK-AAA-SPB2,Pila alcalina AAA -2 unidades -en film/sin blister -Probattery (PNAK-AAA-SPB2),Pilas y Cargadores de Pilas,Probattery,Si,0.62,1,1.24,0.62,100.0
18399,PNLB-2016-BMX,Pila de litio CR-2016 -3.0v -5 unidades -Maxell (PNLB-2016-BMX),Pilas y Cargadores de Pilas,Maxell,Si,2.86,1,5.72,2.86,100.0
24532,PNLB?2016?BVN,Pila de litio CR-2016 ?3.0v -5 unidades? Vinnic CR 2016 (PNLB?2016?BVN),Pilas y Cargadores de Pilas,Vinnic,Si,1.14,1,2.28,1.14,100.0
14438,PNLB-2025-BMX,Pila de litio CR-2025 -3.0v -5 unidades -Maxell (PNLB-2025-BMX),Pilas y Cargadores de Pilas,Maxell,Si,2.84,1,5.68,2.84,100.0
24094,PNLB?2025?BVN,Pila de litio CR-2025 ?3.0v -5 unidades ? Vinnic CR 2025 (PNLB?2025?BVN),Pilas y Cargadores de Pilas,Vinnic,Si,1.32,1,2.64,1.32,100.0
12660,NM-CR2032,Pila de litio CR-2032 -3.0v -5 unidades -p/mother -Netmak (NM-CR2032),Pilas y Cargadores de Pilas,Netmak,Si,1.49,1,2.98,1.49,100.0
24095,PNLB-2032-BVN,Pila de litio CR-2032 ?3.0v -5 unidades? Vinnic CR 2032 (PNLB-2032-BVN),Pilas y Cargadores de Pilas,Vinnic,Si,1.43,1,2.86,1.43,100.0
21515,PNAK-LR1130-BMX,Pila de litio LR1130 -10 unidad -1.5v 45mah -Maxell (PNAK-LR1130-BMX),Pilas y Cargadores de Pilas,Maxell,Si,3.16,1,6.32,3.16,100.0
16390,PRNB-AA2100-BLX2,Pila recargable AA Ni-Mh 2100mAh -2 unidades -baja autodescarga -Probattery (PRNB-AA2100-BLX2),Pilas y Cargadores de Pilas,Probattery,Si,4.86,1,9.72,4.86,100.0
3785,NP-AAM 2.7B,Pila recargable AA Ni-Mh 2700mAh -2 unidades -Noganet (NP-AAM 2.7B),Pilas y Cargadores de Pilas,Noganet,Si,3.59,1,7.18,3.59,100.0
12969,PRNH-AA2700-BLX2,Pila recargable AA Ni-Mh 2700mAh -2 unidades -Probattery (PRNH-AA2700-BLX2),Pilas y Cargadores de Pilas,Probattery,Si,5.53,1,11.06,5.53,100.0
13814,NP-AAM 2.9B,Pila recargable AA Ni-Mh 2900mAh -2 unidades -Noganet (NP-AAM 2.9B),Pilas y Cargadores de Pilas,Noganet,Si,3.70,1,7.40,3.70,100.0
17621,PRNB-AAA800-BLX2,Pila recargable AAA -800mAh -2 unidades -baja autodescarga -Probattery (PRNB-AAA800-BLX2),Pilas y Cargadores de Pilas,Probattery,Si,3.42,1,6.84,3.42,100.0
12968,PRNH-AAA1000-BLX2,Pila recargable AAA Ni-Mh 1000mAh -2 unidades -Probattery (PRNH-AAA1000-BLX2),Pilas y Cargadores de Pilas,Probattery,Si,2.78,1,5.56,2.78,100.0
12661,NM-AAA110,Pila recargable AAA Ni-Mh 1100mAh -2 unidades -Netmak (NM-AAA110),Pilas y Cargadores de Pilas,Netmak,Si,3.23,1,6.46,3.23,100.0
13101,NP-AAAM 1.1B,Pila recargable AAA Ni-Mh 1100mAh -2 unidades -Noganet (NP-AAAM 1.1B),Pilas y Cargadores de Pilas,Noganet,Si,2.24,1,4.48,2.24,100.0
3848,NP-AAAM 1.3B,Pila recargable AAA Ni-Mh 1300mAh -2 unidades -Noganet (NP-AAAM 1.3B),Pilas y Cargadores de Pilas,Noganet,Si,2.50,1,5.00,2.50,100.0
22675,NM-266,Pinza amperometrica -digital -1000Amp CA -black/orange -Netmak (NM-266),Herramientas,Netmak,Si,7.56,2,12.55,4.99,66.0
8245,DT-266,Pinza amperometrica -sensor de temperatura -c/buzzer -Noganet (DT-266),Herramientas,Noganet,Si,6.29,1,12.58,6.29,100.0
24556,HEATGUN1,Pistola de Calor -1800w -temp. max. 600ºC -c/puntas adicionales -ergonomica -Gadnic Tools Progun (HEATGUN1),Herramientas,Gadnic,Si,21.68,3,30.35,8.67,40.0
24445,SOFTG001,Pistola de dardos -12 balas de goma espuma -tambor giratorio -manual sin pilas -alcance 10 mts  -Gadnic SFG1000 (SOFTG001),Jugueteria,Gadnic,Si,14.83,3,20.76,5.93,40.0
24491,NM-PM102-P,Pizarra magica LCD c/lector de tarjetas bilingüe -sonido integrado -255 tarjetas didacticas -bat. recargable usb-c -pink -Netmak (NM-PM102-P),Jugueteria,Netmak,Si,15.22,3,21.31,6.09,40.0
23770,GV-N4070WF2OCV2-12GD,Placa Pci-E 12gb Nvidia GeForce RTX? 4070 -ddr6 -192 bits -1x hdmi 2.1/3x displayport 1.4 -dual fan -Gigabyte Windforce OC V2 (GV-N4070WF2OCV2-12GD),Placa De Video Y Aceleradora,Gigabyte,Si,765.68,4,918.82,153.14,20.0
23069,GV-N1030D4-2GL,Placa Pci-E 2gb Nvidia GeForce GT 1030 -ddr4 -64 bits -1x hdmi 2.0b/1x dvi-d -single fan -low profile -Gigabyte (GV-N1030D4-2GL),Placa De Video Y Aceleradora,Gigabyte,Si,87.99,4,105.59,17.60,20.0
7613,TG-3468,Placa de red PCI-E 10/100/1000 -Wake-on-LAN -TP-Link (TG-3468),Conectividad Placas De Red,TP-Link,Si,8.74,2,14.51,5.77,66.0
23030,HE-282,Placa de sonido 7.1 -externa -usb -aluminio -gold -Noganet (HE-282),Placa De Sonido,Noganet,Si,2.55,1,5.10,2.55,100.0
24029,POCH0001,Pochoclera de aire caliente -compacta -1200 W -recipiente anti adherente -CUK by Gadnic POPCO100 (POCH0001),Electrodomesticos,Gadnic,Si,21.38,3,29.93,8.55,40.0
23411,KCP-634 630394,Powerbank -10000mAh -output hasta 5A -2 puertos usb + 1 type c -tecnologia Qualcomm 3.0 carga rapida -slim -black -Kolke (KCP-634 630394),Cargadores y Fuentes,Kolke,Si,17.92,3,25.09,7.17,40.0
